"file name","direction","verb","cause","effect","sent"
"ALLE_6_2015_02_27.txt","forward","result in","successful","impairment charges","any acquisitions or investments may ultimately harm our business or financial condition, as such acquisitions may not be successful and may ultimately result in impairment charges."
"ALLE_6_2015_02_27.txt","forward","result in","market capitalization declines","recognition","negative industry or economic trends, disruptions to our business, unexpected changes or planned changes in use of assets, divestitures and market capitalization declines may result in recognition of impairment charges."
"ALLE_6_2015_02_27.txt","forward","result in","restrictions","a default","a breach of the covenants or restrictions could result in a default under the applicable indebtedness."
"ALLE_6_2015_02_27.txt","reverse","resulted from","arm ’ s-length negotiations","terms","accordingly, these agreements may not reflect terms that would have resulted from arm’s-length negotiations among unaffiliated third parties."
"APH_4_2017_02_17.txt","forward","result in","a breach","a default","a breach of any of these covenants could result in a default under the revolving credit facility."
"APH_4_2017_02_17.txt","reverse","affected by","foreign currency exchange rates","the company ’ s results","the company’s results may be negatively affected by foreign currency exchange rates."
"APH_4_2017_02_17.txt","forward","result in","consequential damages","significant legal expenses","these lawsuits may include claims for compensatory, punitive or consequential damages, and could result in significant legal expenses."
"PNR_2_2019_02_19.txt","reverse","caused by","an insured loss","losses","we maintain property damage insurance that we believe to be adequate to provide for reconstruction of facilities and equipment, as well as business interruption insurance to mitigate losses resulting from any production interruption or shutdown caused by an insured loss."
"HBI_4_2017_02_03.txt","forward","result in","profitability","downward price pressure","sudden decreases in the costs for materials, including cotton, may result in the cost of inventory exceeding the cost of new production, which could result in lower profitability, particularly if these decreases result in downward price pressure."
"RHI_7_2014_02_14.txt","reverse","affected by","foreign currency exchange fluctuations","the Company s business","In addition, the Company s business may be affected by foreign currency exchange fluctuations."
"CHD_7_2014_02_21.txt","reverse","affected by","the reductions","results","in addition, reductions in inventory by the company’s customers, including as a result of consolidations in the retail industry, or these customers managing their working capital requirements, could result in reduced orders for company products and adversely affect its results of operations for the financial periods affected by the reductions."
"CHD_7_2014_02_21.txt","forward","result in","other intangible assets","a reduction","26          •    impairment of the company’s goodwill and other intangible assets may result in a reduction in net income."
"BA_10_2011_02_09.txt","forward","result in","the imposition","additional costs","in addition, new laws and regulations, more stringent enforcement of existing laws and regulations, the discovery of previously unknown contamination or the imposition of new remediation requirements could result in additional costs."
"TSN_2_2018_11_13.txt","forward","result in","the reduction","performance shortfalls","if we are unable to implement the financial fitness program smoothly or successfully, or we otherwise do not capture the anticipated savings, our business, results of operations and financial condition for future periods could be negatively impacted.in addition, we may incur higher costs associated with reductions in overhead than anticipated, and the reduction in overhead could result in performance shortfalls."
"JCI_2_2018_11_20.txt","reverse","affected by","downturns","services","if our access to capital were to become significantly constrained, or if costs of capital increased significantly due to lowered credit ratings, prevailing industry conditions, the volatility of the capital markets or other factors; then our financial condition, results of operations and cash flows could be adversely affected.some of the industries in which we operate are cyclical and, accordingly, demand for our products and services could be adversely affected by downturns in these industries."
"JCI_2_2018_11_20.txt","forward","result in","costly","substantial fines","competition or other regulatory investigations can continue for several years, be costly to defend and can result in substantial fines."
"JCI_2_2018_11_20.txt","reverse","affected by","unseasonable weather conditions","automotive replacement batteries","for example, the demand for our products and services, such as residential air conditioning equipment and automotive replacement batteries, may be affected by unseasonable weather conditions."
"JCI_2_2018_11_20.txt","reverse","caused by","an insured loss","losses","we maintain property damage insurance that we believe to be adequate to provide for reconstruction of facilities and equipment, as well as business interruption insurance to mitigate losses resulting from significant production interruption or shutdown caused by an insured loss."
"JCI_2_2018_11_20.txt","forward","result in","corporate initiatives","increased turnover","organizational and reporting changes resulting from the merger, or as a result of any future leadership transition or corporate initiatives could result in increased turnover."
"JCI_2_2018_11_20.txt","forward","result in","the application","significant additional u.s. tax liability","in such case, the application of such rules could result in significant additional u.s. tax liability."
"ALL_3_2018_02_26.txt","reverse","affected by","catastrophes","supplies","changes in homeowners claim severity are driven by inflation in the construction industry, building materials and home furnishings, changes in the mix of loss type, and by other economic and environmental factors, including short-term supply imbalances for services and supplies in areas affected by catastrophes."
"RSG_8_2013_02_15.txt","forward","result in","presence","substantial liability","hundreds of substances are defined as “hazardous” under cercla and their presence, even in minute amounts, can result in substantial liability."
"PPG_7_2014_02_20.txt","reverse","affected by","the cost","financial results","our financial results are significantly affected by the cost of raw materials."
"PNW_9_2012_02_24.txt","forward","result in","territory","some level","the use of such products by customers within our territory would result in some level of competition."
"MRK_3_2018_02_27.txt","reverse","affected by","any","prospects","the company’s business, financial condition, results of operations or prospects could be materially adversely affected by any of these risks."
"MRK_3_2018_02_27.txt","forward","result in","private sector beneficiaries","further pricing pressures","changes to the health care system enacted as part of health care reform in the united states, as well as increased purchasing power of entities that negotiate on behalf of medicare, medicaid, and private sector beneficiaries, could result in further pricing pressures."
"PPL_3_2018_02_22.txt","reverse","affected by","any","results","our businesses, financial condition, cash flows or results of operations could be materially adversely affected by any of these risks."
"PPL_3_2018_02_22.txt","forward","result in","actual rpi","variances","consequently, the fluctuations between forecasted and actual rpi can result in variances in base demand revenue."
"SNA_6_2015_02_12.txt","reverse","affected by","changes","pension plan obligations","our pension plan obligations are affected by changes in market interest rates."
"TDG_7_2013_11_15.txt","reverse","affected by","general economic conditions","these items","these items are, in turn, affected by general economic conditions."
"TDG_7_2013_11_15.txt","reverse","affected by","a shortage","substantial competition","there is substantial competition for skilled personnel in the aircraft component industry, and we could be adversely affected by a shortage of skilled employees."
"NLSN_7_2014_02_21.txt","forward","result in","intellectual property","infringement","the growing need for global data, along with increased competition and technological advances, puts increasing pressure on us to share our intellectual property for client applications with others, which could result in infringement."
"NLSN_7_2014_02_21.txt","forward","result in","measurement service","government regulation","however, criticism of our business by special interests, and by clients with competing and often conflicting demands on our measurement service, could result in government regulation."
"NVR_2_2019_02_13.txt","reverse","affected by","interest rate fluctuations","business.our mortgage banking business","the volume of our continuing homebuilding operations therefore affects our mortgage banking business.our mortgage banking business also is affected by interest rate fluctuations."
"NTAP_2_2018_06_19.txt","forward","result in","tight credit markets","material losses","we are exposed to the credit and non-payment risk of our customers, resellers and distributors, especially during times of economic uncertainty and tight credit markets, which could result in material losses."
"NTAP_2_2018_06_19.txt","reverse","affected by","global economic conditions","lease financing sources","in addition, our exposure to credit risks of our customers may increase further if our customers and their customers or their lease financing sources are adversely affected by global economic conditions."
"IVZ_5_2016_02_19.txt","forward","result in","operating results )","a default","the breach of any covenant (either due to our actions or due to a significant and prolonged market-driven decline in our operating results) would result in a default under the credit facility."
"DLR_6_2015_03_02.txt","forward","result in","a particular transaction","revenue","as a result, the leasing of data center space can have a long sales cycle, and we may expend significant time and resources in pursuing a particular transaction that may not result in revenue."
"DLR_6_2015_03_02.txt","reverse","affected by","local economic conditions","cash available","we depend upon the local economic conditions in these markets, including local real estate conditions, and our operations, revenue and cash available for distribution could be materially adversely affected by local economic conditions in these markets."
"DLR_6_2015_03_02.txt","forward","result in","loans","a cross default","further, our default under any one of our loans could result in a cross default on other indebtedness."
"BKNG_7_2014_02_20.txt","reverse","affected by","economic uncertainties","trends","at times, we have experienced volatility in transaction growth rates and weaker trends in hotel adrs across many regions of the world, particularly in those european countries that appear to be most affected by economic uncertainties."
"BKNG_7_2014_02_20.txt","reverse","caused by","security breaches","adequate","our insurance policies carry low coverage limits, and would likely not be adequate to reimburse us for losses caused by security breaches."
"BKNG_7_2014_02_20.txt","forward","result in","suspect traffic","the diversion","reductions in website availability and response time could cause loss of substantial business volumes during the  17occurrence of any such attack on our systems, and measures we may take to divert suspect traffic in the event of such an attack could result in the diversion of bona fide customers."
"BKNG_7_2014_02_20.txt","reverse","affected by","such regulations","services","our ability to provide our services is and will continue to be affected by such regulations."
"EXR_7_2014_03_03.txt","forward","result in","costs","unanticipated expenses","9                     costs associated with complying with the americans with disabilities act of 1990 may result in unanticipated expenses."
"EXR_7_2014_03_03.txt","forward","result in","any non-complying feature","substantial capital expenditures","noncompliance with the ada could result in the imposition of fines or an award of damages to private litigants and also could result in an order to correct any non-complying feature, which could result in substantial capital expenditures."
"IDXX_4_2017_02_17.txt","forward","result in","any termination","increased competition","In addition, violations of anti-corruption or similar laws by our distributors could have a material impact on our business, and any termination of a distributor relationship may result in increased competition in the applicable jurisdiction."
"ANET_6_2015_03_12.txt","forward","result in","cloud service providers","loss","in addition, we may see consolidation of our customer base, such as among internet companies and cloud service providers, which could result in loss of end customers."
"ANET_6_2015_03_12.txt","forward","result in","ship products","supply shortfalls","additionally, any increases in the time required to manufacture our products or ship products could result in supply shortfalls."
"ANET_6_2015_03_12.txt","forward","result in","such claims","litigation","such claims could result in litigation."
"ANET_6_2015_03_12.txt","forward","result in","business","increased license fees","also, it will be necessary in the future to renew licenses, expand the scope of existing licenses or seek new licenses, relating to various aspects of these products and services or otherwise relating to our business, which may result in increased license fees."
"ANET_6_2015_03_12.txt","forward","result in","end customers","material losses","if our assumptions change or if actual circumstances differ from those in our assumptions, our results of operations may be adversely affected and may fall below the expectations of securities analysts and investors, resulting in a decline in the market price of our common stock.32we are exposed to the credit risk of our channel partners and some of our end customers, which could result in material losses."
"ILMN_9_2012_02_24.txt","forward","result in","outstanding convertible notes","losses","it is uncertain whether or not we will realize any long-term benefits associated with these strategic investments.conversion of our outstanding convertible notes may result in losses."
"EXPE_5_2016_02_11.txt","reverse","affected by","the health","financial performance","our business and financial performance are affected by the health of the worldwide travel industry."
"EXPE_5_2016_02_11.txt","forward","result in","debt refinancings","additional u.s. income tax expense","we are accumulating a greater portion of our cash flows in foreign jurisdictions than previously and any repatriation of such funds for use in the united states, including for corporate purposes such as acquisitions, stock repurchases, dividends or debt refinancings, would likely result in additional u.s. income tax expense."
"EXPE_5_2016_02_11.txt","forward","result in","other indebtedness","an event","any failure to comply with the restrictions of our credit facility or any agreement governing our other indebtedness may result in an event of default under those agreements."
"ESS_4_2017_02_24.txt","forward","result in","any noncomplying feature","substantial capital expenditures","noncompliance with these laws could result in the imposition of fines or an award of damages to private litigants and also could result in an order to correct any noncomplying feature, which could result in substantial capital expenditures."
"ESS_4_2017_02_24.txt","forward","result in","properties","losses","if the company is unable to refinance its indebtedness on acceptable terms, or not at all, the company might be forced to dispose of one or more of its properties on disadvantageous terms, which might result in losses."
"ESS_4_2017_02_24.txt","forward","result in","arrangements","losses","prolonged interest rate increases could negatively impact the company’s ability to make acquisitions and develop apartment communities with positive economic returns on investment and the company’s ability to refinance existing borrowings.interest rate hedging arrangements may result in losses."
"ESS_4_2017_02_24.txt","forward","result in","fraud","loss","employee theft or fraud could result in loss."
"JNPR_8_2013_02_26.txt","forward","resulted in","component shortages","delays","for example, from time to time, we have experienced component shortages that resulted in delays of product shipments."
"JNPR_8_2013_02_26.txt","forward","result in","an event","an acceleration","a failure to comply with these restrictions could lead to an event of default, which could result in an acceleration of the indebtedness."
"COF_9_2012_02_29.txt","forward","result in","any","a material adverse effect","any of these occurrences could diminish our ability to operate one or more of our online banking businesses, or result in potential liability to clients, reputational damage and regulatory intervention, any of which could result in a material adverse effect."
"LVS_10_2011_03_01.txt","forward","result in","suspended projects","an impairment charge","should general economic conditions not improve, if we are unable to obtain sufficient funding or applicable government approvals such that completion of our suspended projects is not probable, or should management decide to abandon certain projects, all or a portion of the company’s investment to date on our suspended projects could be lost and would result in an impairment charge."
"LVS_10_2011_03_01.txt","reverse","caused by","a casualty loss","construction","builder’s risk insurance provides coverage for projects during their construction for damage caused by a casualty loss."
"LVS_10_2011_03_01.txt","forward","result in","the peg","severe fluctuations","the floating of the renminbi and possible changes to the peg of the hong kong dollar may result in severe fluctuations in the exchange rate for these currencies."
"WLTW_8_2013_02_28.txt","reverse","affected by","worldwide economic conditions","operating results","these risks could materially affect the group’s business, its revenues, operating income, net income, net assets, liquidity and capital resources and ability to achieve its financial targets and, accordingly should be read in conjunction with any forward-looking statements in this annual report on form 10-k.competitive risksworldwide economic conditions, including those associated with the current eurozone crisis, could have an adverse effect on our business, prospects, operating results, financial condition and cash flows.our business and operating results are materially affected by worldwide economic conditions."
"WLTW_8_2013_02_28.txt","reverse","affected by","the lack","construction business","for example, our human capital practice may be adversely affected as businesses downsize during this period of economic turmoil and our construction business may be adversely affected by the lack of new construction."
"WLTW_8_2013_02_28.txt","forward","result in","acquisitions","the loss","in addition, an increase in mergers and acquisitions can also result in the loss of clients."
"WLTW_8_2013_02_28.txt","reverse","affected by","an unfavorable resolution","annual period","it is thus possible that future results of operations or cash flows for any particular quarterly or annual period could be materially affected by an unfavorable resolution of these matters."
"O_10_2011_02_10.txt","forward","result in","carrying value","impairments","negative market conditions may cause us to sell vacant properties for less than their carrying value, which could result in impairments."
"O_10_2011_02_10.txt","reverse","affected by","various factors","debt securities","the market value of our capital stock and debt securities could be substantially affected by various factors."
"O_10_2011_02_10.txt","forward","resulted in","attractive","the unavailability","these circumstances have materially impacted liquidity in the financial markets, making terms for certain financings less attractive, and in certain cases have resulted in the unavailability of certain types of financing."
"MET_9_2012_02_28.txt","reverse","affected by","disruptions","statutory capital position","our results of operations, financial condition, cash flows and statutory capital position could be materially adversely affected by disruptions in the financial markets."
"MET_9_2012_02_28.txt","reverse","affected by","dodd-frank","insurance operations","other aspects of our insurance operations could also be affected by dodd-frank."
"MET_9_2012_02_28.txt","forward","result in","the prices","realized investment losses","this process may result in cash outflows requiring that we sell investments at a time when the prices of those investments are adversely affected by the increase in market interest rates, which may result in realized investment losses."
"MET_9_2012_02_28.txt","forward","result in","the liability valuation","a reduction","if the currency upon which expected future payments are made strengthens, the liability valuation may increase, which may result in a reduction of net income."
"HST_2_2019_02_26.txt","forward","result in","all","conflicts","in addition, our hotel managers or their affiliates manage, and in some cases own, have invested in, or provided credit support or operating guarantees, to hotels that compete with our hotels, all of which may result in conflicts of interest."
"HST_2_2019_02_26.txt","forward","result in","hotels","conflicts","we may acquire hotels in joint ventures with third parties that could result in conflicts."
"MGM_6_2015_03_02.txt","forward","resulted in","a variety","recent growth","Consumer preferences also evolve over time due to a variety of factors, including as a result of demographic changes, which, for instance, has resulted in recent growth in consumer demand for non-gaming offerings."
"MGM_6_2015_03_02.txt","forward","result in","distributions","a material change","In addition, a change to our forecasts of future profitability of and distributions from MGM China could also result in a material change in the valuation allowance with a corresponding impact on the provision for income taxes in such period."
"AES_5_2016_02_24.txt","reverse","affected by","fluctuations","results","our financial position and results of operations could be affected by fluctuations in the value of a number of currencies."
"AES_5_2016_02_24.txt","reverse","affected by","these legislative measures","tax payments","there can be no assurance that our effective tax rate or tax payments will not be adversely affected by these legislative measures."
"ANET_3_2018_02_20.txt","forward","result in","cloud service providers","loss","in addition, we may see consolidation of our customer base, such as among internet companies and cloud service providers, which could result in loss of end customers."
"ANET_3_2018_02_20.txt","forward","result in","ship products","supply shortfalls","additionally, any increases in the time required to manufacture our products or ship products could result in supply shortfalls."
"ANET_3_2018_02_20.txt","forward","result in","such claims","litigation","such claims could result in litigation."
"ANET_3_2018_02_20.txt","forward","result in","business","increased license fees","also, it will be necessary in the future to renew licenses, expand the scope of existing licenses or seek new licenses, relating to various aspects of these products and services or otherwise relating to our business, which may result in increased license fees."
"ANET_3_2018_02_20.txt","forward","result in","end customers","material losses","if our assumptions change or if actual circumstances differ from those in our assumptions, our results of operations may be adversely affected and may fall below the expectations of securities analysts and investors, resulting in a decline in the market price of our common stock.we are exposed to the credit risk of our channel partners and some of our end customers, which could result in material losses."
"DFS_8_2013_01_25.txt","reverse","affected by","any","results","our business, financial condition, cash flows and/or results of operations could be materially adversely affected by any of these risks."
"DFS_8_2013_01_25.txt","forward","result in","illiquid","financial distress","we may maintain too much liquidity, which can be costly and limit financial flexibility, or we may be too illiquid, which could result in financial distress during a liquidity stress event."
"NSC_3_2018_02_05.txt","reverse","affected by","general economic conditions","obtainable","we have obtained insurance for potential losses for third-party liability and first-party property damages (see note 16 to the consolidated financial statements); however, insurance is available from a limited number of insurers and may not continue to be available or, if available, may not be obtainable on terms acceptable to us.we may be affected by general economic conditions."
"NSC_3_2018_02_05.txt","reverse","affected by","energy prices","such risks.we","unpredicted increases in demand for rail services may exacerbate such risks.we may be affected by energy prices."
"NSC_3_2018_02_05.txt","forward","result in","lawsuits","significant expenditures","additionally, future national labor agreements, or renegotiation of labor agreements or provisions of labor agreements, could significantly increase our costs for health care, wages, and other benefits.we may be subject to various claims and lawsuits that could result in significant expenditures."
"FIS_11_2010_02_26.txt","forward","result in","funds settlement","a financial loss","lack of system integrity, fraudulent payments or credit quality related to funds settlement could result in a financial loss."
"BAX_5_2016_02_26.txt","forward","result in","these activities","substantial investment","these activities may result in substantial investment of the company’s resources."
"BAX_5_2016_02_26.txt","forward","result in","strategic transactions","mandated divestitures","certain of these activities are subject to antitrust and competition laws, which laws could impact our ability to pursue strategic transactions and could result in mandated divestitures in the context of proposed acquisitions."
"BAX_5_2016_02_26.txt","reverse","affected by","fluctuations","financial results","as a result, our financial results may be adversely affected by fluctuations in foreign currency exchange rates."
"AMD_5_2016_02_18.txt","forward","result in","the approvals","additional unanticipated costs","it is possible that we may not receive the approvals necessary to close the transaction in a timely manner or the approvals may result in additional unanticipated costs."
"AMD_5_2016_02_18.txt","forward","result in","sudden changes","excess inventory","as regulations restricting materials in electronic products continue to increase around the world, there is a risk that the cost, quality and manufacturing yields of products that are subject to these restrictions, may be less favorable compared to products that are not subject to such restrictions, or that the transition to compliant products may not meet customer roadmaps, or produce sudden changes in demand, which may result in excess inventory."
"ADI_8_2012_11_27.txt","reverse","affected by","increased competition","operating results","There can be no assurance that we will be able to compete successfully in the future against existing or new competitors, or that our operating results will not be adversely affected by increased competition."
"ADI_8_2012_11_27.txt","forward","result in","periods","capacity constraints","In addition, these suppliers often provide manufacturing services to our competitors and therefore periods of increased industry demand may result in capacity constraints."
"ADI_8_2012_11_27.txt","reverse","affected by","changes","competitive position","Although we engage in hedging transactions to reduce our exposure to currency exchange rate fluctuations, there can be no assurance that our competitive position will not be adversely affected by changes in the exchange rate of the United States dollar against other currencies."
"VZ_5_2016_02_23.txt","reverse","affected by","any such litigation","business","we are unable to predict whether our business will be affected by any such litigation."
"IFF_5_2016_03_01.txt","forward","result in","d costs","increased revenue","furthermore, there may be significant lag times from the time we incur r&d costs to the time that these r&d costs may result in increased revenue."
"IFF_5_2016_03_01.txt","forward","result in","the spending","capital spending","the spending associated with these projects may result in capital spending above previous expectations."
"DPZ_8_2013_02_28.txt","forward","result in","customer transactions","the theft","unauthorized intrusion into the portions of our computer systems or those of our franchisees that process and store information related to customer transactions may result in the theft of customer data."
"CPB_2_2018_09_27.txt","forward","result in","packaging sizes","reductions","higher product prices or smaller packaging sizes may result in reductions in sales volume."
"MMC_9_2012_02_28.txt","reverse","affected by","a general decline","Insurance Services segment","Results in our Risk and Insurance Services segment may be adversely affected by a general decline in economic activity."
"MMC_9_2012_02_28.txt","reverse","affected by","global economic conditions","utilization rates","The factors listed above, and therefore also our utilization rates for service personnel, have been adversely affected by global economic conditions over the past several years."
"MMC_9_2012_02_28.txt","reverse","affected by","global economic conditions","pricing","Our pricing has also been adversely affected by global economic conditions over the past several years."
"LEN_5_2016_01_22.txt","forward","result in","A future decline","similar write-downs","A future decline in land values could result in similar write-downs."
"ALXN_9_2012_02_17.txt","forward","result in","time consuming","reduced revenue","If any of our outside third party providers stops manufacturing or supplying our products or reduces the amount manufactured or supplied, or is otherwise unable to provide our required amounts at our required quality, we may need to find other alternatives, which is likely to be expensive and time consuming, and also may result in reduced revenue during this period."
"ALXN_9_2012_02_17.txt","forward","result in","common stock","considerable uncertainty","While we cannot predict our future performance, if our stock price continues to fluctuate in a wide range, an investment in our common stock may result in considerable uncertainty for an investor."
"ARE_10_2011_03_01.txt","forward","result in","the dodd-frank act","profound changes","the dodd-frank act is expected to result in profound changes in the ground rules for financial business activities in the united states."
"RE_9_2012_02_29.txt","forward","result in","business fluctuations","investment losses","risks relating to our business   fluctuations in the financial markets could result in investment losses."
"RE_9_2012_02_29.txt","reverse","affected by","catastrophic events","results","28             our results could be adversely affected by catastrophic events."
"RE_9_2012_02_29.txt","forward","result in","net income","a net loss","this could reduce our net income and even result in a net loss."
"TMUS_11_2010_03_01.txt","forward","result in","business","litigation","a decline in the quality of our services could harm our business, or even result in litigation from dissatisfied subscribers."
"AIV_6_2015_02_27.txt","forward","result in","any non-complying feature","substantial capital expenditures","noncompliance with these laws could result in the imposition of fines or an award of damages to private litigants and also could result in an order to correct any non-complying feature, which could result in substantial capital expenditures."
"RCL_7_2014_02_20.txt","forward","result in","debt facilities","an event","our failure to comply with the terms of our debt facilities could result in an event of default."
"RCL_7_2014_02_20.txt","forward","result in","termination","a significant loss","termination of these contracts could result in a significant loss."
"RCL_7_2014_02_20.txt","forward","result in","a change","the entrenchment","certain provisions of our articles of incorporation and by-laws and liberian law may inhibit third parties from effectuating a change of control of the company without board approval which could result in the entrenchment of current management."
"MTD_2_2019_02_08.txt","forward","result in","product design operations","delays","in addition, a curtailment of our product design operations could result in delays in the development of new products."
"ALLE_4_2017_02_17.txt","forward","result in","successful","impairment charges","any acquisitions or investments may ultimately harm our business or financial condition, as such acquisitions may not be successful and may ultimately result in impairment charges."
"ALLE_4_2017_02_17.txt","forward","result in","restrictions","a default","a breach of the covenants or restrictions could result in a default under the applicable indebtedness."
"HAS_2_2019_02_26.txt","forward","result in","impaired","a write-down","if the discovery family channel is not successful our investments may become impaired, which could result in a write-down through net earnings."
"HAS_2_2019_02_26.txt","forward","result in","value","an impairment charge","declines in the profitability of the acquired brands or licensed products or our decision to reduce our focus or exit these brands may impact our ability to recover the carrying value of the related assets and could result in an impairment charge."
"DTE_6_2015_02_13.txt","reverse","affected by","numerous environmental regulations","subject","we are subject to and affected by numerous environmental regulations."
"ISRG_7_2014_02_03.txt","forward","result in","business practices","substantial penalties","23 we are subject to federal, state and foreign laws governing our business practices which, if violated, could result in substantial penalties."
"CMS_3_2018_02_14.txt","forward","result in","these orders","adverse regulatory treatment","these orders could also result in adverse regulatory treatment of other matters."
"DG_9_2012_03_22.txt","reverse","affected by","inventory shrinkage","profitability","Our profitability may be negatively affected by inventory shrinkage."
"IRM_8_2013_03_01.txt","forward","result in","safety standards","significant expense","changing fire and safety standards may result in significant expense in certain jurisdictions."
"DHR_3_2018_02_21.txt","forward","result in","the subject","loss","government contracts that have been awarded to us following a bid process could become the subject of a bid protest by a losing bidder, which could result in loss of the contract."
"DHR_3_2018_02_21.txt","forward","result in","weakening","unfavorable translation effects","sales and expenses of our non-u.s. businesses are also translated into u.s. dollars for reporting purposes and the strengthening or weakening of the u.s. dollar could result in unfavorable translation effects."
"DHR_3_2018_02_21.txt","forward","result in","the functional currency","unfavorable translation effects","in addition, certain of our businesses may invoice customers in a currency other than the business’ functional currency, and movements in the invoiced currency relative to the functional currency could also result in unfavorable translation effects."
"AIV_3_2018_03_01.txt","forward","result in","any non-complying feature","substantial capital expenditures","noncompliance with these laws could result in the imposition of fines or an award of damages to private litigants and also could result in an order to correct any non-complying feature, which could result in substantial capital expenditures."
"ABMD_7_2014_05_28.txt","forward","result in","these delays","lost sales","these delays may result in lost sales."
"MTD_8_2013_02_08.txt","forward","result in","product design operations","delays","in addition, a curtailment of our product design operations could result in delays in the development of new products."
"MTD_8_2013_02_08.txt","reverse","affected by","fluctuations","income","currency fluctuations affect our operating profits.because we conduct operations in many countries, our operating income can be significantly affected by fluctuations in currency exchange rates."
"MRO_3_2018_02_22.txt","forward","result in","such claims","substantial liability","if we are not able to successfully defend such claims, they may result in substantial liability."
"DGX_5_2016_02_26.txt","forward","result in","several years","temporary disruptions","we expect that this effort will take several years to complete and may result in temporary disruptions in service."
"DGX_5_2016_02_26.txt","forward","result in","the proceedings","substantial monetary damages","the proceedings also may result in substantial monetary damages."
"PLD_2_2019_02_13.txt","forward","result in","failure","substantial costs","compliance or failure to comply with regulatory requirements could result in substantial costs."
"PLD_2_2019_02_13.txt","reverse","affected by","an economic downturn","business","our investments are concentrated in the logistics sector and our business would be adversely affected by an economic downturn in that sector."
"APA_5_2016_02_26.txt","forward","result in","chemical additives","substantial claims","litigation arising from a catastrophic occurrence, such as a well blowout, explosion, or fire at a location where our equipment and services are used, or ground water contamination from hydraulic fracturing chemical additives may result in substantial claims for damages."
"APA_5_2016_02_26.txt","forward","result in","non-operating partner","significant financial losses","nonperformance by a trade creditor or non-operating partner could result in significant financial losses."
"APA_5_2016_02_26.txt","forward","result in","all","significant financial exposure","our insurance policies do not cover all of the risks we face, which could result in significant financial exposure."
"MAA_4_2017_02_24.txt","forward","result in","properties","substantial cost","Compliance or failure to comply with laws requiring access to our properties by disabled persons could result in substantial cost."
"EXPE_3_2018_02_09.txt","reverse","affected by","the health","financial performance","any of these actions, or other similar actions, could reduce our revenue and margins thereby adversely affecting our business and financial performance.12 declines or disruptions in the travel industry could adversely affect our business and financial performance.our business and financial performance are affected by the health of the worldwide travel industry."
"EXPE_3_2018_02_09.txt","forward","result in","the cbcr disclosure","increased global tax audit activity","the cbcr disclosure is expected to result in increased global tax audit activity."
"EXPE_3_2018_02_09.txt","forward","result in","these requirements","significant penalties","failure to meet these requirements could result in significant penalties."
"EXPE_3_2018_02_09.txt","forward","result in","other indebtedness","an event","in addition, our credit facility requires that we meet certain financial tests, including an interest coverage test and a leverage ratio test.25 any failure to comply with the restrictions of our credit facility or any agreement governing our other indebtedness may result in an event of default under those agreements."
"MA_9_2012_02_16.txt","reverse","affected by","such regulations","mastercard","in particular, many of our customers are subject to regulations applicable to banks and other financial institutions in the united states and abroad, and, consequently, mastercard is at times affected by such regulations."
"TSCO_5_2016_02_23.txt","reverse","affected by","both","results","past comparable store sales are not necessarily an indication of future results, and there can be no assurance that our comparable store sales will not decrease in the future.purchase price volatility, including inflationary and deflationary pressures, may adversely affect our financial performance.although we cannot determine the full effect of inflation and deflation on our operations, we believe our sales and results of operations are affected by both."
"TSCO_5_2016_02_23.txt","forward","result in","volatile","a decline","the market price for our common stock might be volatile and could result in a decline in value."
"RMD_6_2014_08_08.txt","forward","result in","products","substantial penalties","off-label marketing of our products could result in substantial penalties."
"CPB_1_2019_09_26.txt","forward","result in","packaging sizes","reductions","higher product prices or smaller packaging sizes may result in reductions in sales volume."
"RMD_4_2016_08_05.txt","forward","result in","products","substantial penalties","off-label marketing of our products could result in substantial penalties."
"IP_4_2017_02_22.txt","forward","result in","certain indebtedness","the acceleration","any such downgrade of our credit ratings could adversely affect our cost of borrowing, limit our access to the capital markets or result in more restrictive covenants in agreements governing the terms of any future indebtedness that we may incur.downgrades in the credit ratings of banks issuing certain letters of credit will increase our cost of maintaining certain indebtedness and may result in the acceleration of deferred taxes."
"IP_4_2017_02_22.txt","forward","result in","changes","increased pension costs","fluctuations in actual equity market returns, changes in general interest rates and changes in the number of retirees may result in increased pension costs in future periods."
"IP_4_2017_02_22.txt","reverse","stem from","such incidents","vendor information","theft of intellectual property or trade secrets, and inappropriate disclosure of confidential company, employee, customer or vendor information, could stem from such incidents."
"SLG_11_2010_02_16.txt","forward","resulted in","significant turmoil","significant job losses","in addition, the financial services sector accounted for approximately 41.0% of our total annualized revenues and 39.0% of our square feet leased of our portfolio as of december 31, 2009. this sector continues to experience significant turmoil which has resulted in significant job losses."
"ADI_2_2018_11_27.txt","reverse","affected by","increased competition","operating results","there can be no assurance that we will be able to compete successfully in the future against existing or new competitors, or that our operating results will not be adversely affected by increased competition."
"ADI_2_2018_11_27.txt","forward","result in","periods","capacity constraints","in addition, these suppliers often provide manufacturing services to our competitors and therefore periods of increased industry demand may result in capacity constraints."
"NLSN_3_2018_02_08.txt","forward","result in","intellectual property","infringement","the growing need for global data, along with increased competition and technological advances, puts increasing pressure on us to share our intellectual property for client applications with others, which could result in infringement."
"NLSN_3_2018_02_08.txt","forward","result in","expensive","significant settlement payments","infringement claims covered by such indemnity provisions could be expensive to litigate and may result in significant settlement payments."
